"file source","DatasetID","CountryResponsible","ResearchInstituteResponsible","PersonResponsible","PersonContact","GeneralCommentDataset","SamplingCampaign","SamplingYear","SamplingTeamName","SamplingInstitution","SamplingAttempted","DatasetReasonDisqualified","DatasetQualified","SamplingOnlineOnWebsite","SamplingDate","SamplingCoordinatesLatitude","SamplingCoordinatesLongitude","SamplingPlace","SamplingRegion","SamplingRiver","SamplingRiverSystem","SamplingParticipants","SamplingComment","ReporterTeam_AttemptedSampling","ReporterTeam_DisqualifiedReason","ReporterTeam_Qualified","ReporterTeam_Results_SourceResidents","ReporterTeam_Results_SourceVisitors","ReporterTeam_Results_SourceFlyTippers","ReporterTeam_Results_SourceIndustry","ReporterTeam_Results_SourceAgriculture","ReporterTeam_Results_SourceShipping","ReporterTeam_Results_SourceFishing","ReporterTeam_Results_Weather_Rain","ReporterTeam_Results_Weather_Storm","ReporterTeam_Results_Weather_Heat","ReporterTeam_Results_Problems_GroupC","ReporterTeam_Results_Problems_BiggestProblems","FloatingMacro_AttemptedSampling","FloatingMacro_DisqualifiedReason","FloatingMacro_Qualified","FloatingMacro_ObservationTimeInMinutes","FloatingMacro_RiverWidth","FloatingMacro_ObservedWidth","FloatingMacro_AmountOfFloatingMacrolitter","FloatingMacro_Comment","FloatingMicro_AttemptedSampling","FloatingMicro_DisqualifiedReason","FloatingMicro_Qualified","FloatingMicro_SamplingTimeInMinutes","FloatingMicro_AmountOfVERIFIEDMicroplastics","FloatingMicro_AmountOfVERIFIEDMesoplastics","FloatingMicro_Comment","FloatingFlowVelocity_AttemptedSampling","FloatingFlowVelocity_DisqualifiedReason","FloatingFlowVelocity_Qualified","FloatingFlowVelocity_FirstStick","FloatingFlowVelocity_SecondStick","FloatingFlowVelocity_ThirdStick","FloatingFlowVelocity_Comment","FloatingTime_FirstStick","FloatingTime_SecondStick","FloatingTime_ThirdStick","FloatingDistance"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6965","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","needed to edit the sampling coordinates and teacher sent corrections via e-mail since students filled out a few fields incorrectly","autumn 2023",2023,"salacnieki","salacgrīvas vidusskola",1,"no photos of group a findings","0",1,"2023-10-09",57.753531,24.359373,"salacgrīva","vidzeme","salaca","salaca","12","na","1","na","1","possibly","yes","possibly","yes","no","yes","yes","yes","yes","no","na","na","1","na","na","60","151","na","0","na","1","na","1","60","2","0","na","1","na","1","0.23255814","0.263157895","0.243902439","distance measured - 10m","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_7077","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","needed to edit coordinates","autumn 2023",2023,"siguldas 1. pamatskola","siguldas 1. pamatskola",1,"here are photos of group b findings, however many of the items overlap and school group said in their own comment that there were additional items not included in data, such as, medical waste and razor blades","0",1,"2023-10-19",57.156233,24.887533,"sigulda","vidzeme","vējupīte","gauja","14","na","1","na","1","yes","yes","yes","yes","no","no","possibly","yes","no","no","some problems","it was raining a bit, it was wet. however, we attracted the attention of the people around us. an article was written in the city newspaper.","1","na","1","75","5","3","1","humid and wet environment, which made it difficult to observe movements and data","1","na","1","60","5","1","humid and wet environment, which made it difficult to observe movements and data","1","na","1","1.623376623","1.477104874","1.642036125","distance measured - 10m, unclear river flow data","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6966","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"andreja upīša skrīveru vidusskolas ekopadome","andreja upīša skrīveru vidusskola",1,"na","1",1,"2023-10-31",56.646669,25.115644,"skrīveri","vidzeme","maizīte","maizīte","15","na","1","na","1","possibly","possibly","possibly","no","no","no","no","no","no","no","some problems","group a - the bank of the river is overgrown with tall grass lying on the ground. group b - at the beginning, a steep embankment overgrown with long, wet, slippery grass near the bridge, it was raining.","1","na","1","30","4.9","4.9","0","na","1","na","1","60","20","1","na","1","na","1","0.541125541","0.788022065","0.997506234","the stream is narrow, shallow and winding. while measuring the speed of the current, the branches got stuck at the bank or stones in the river bed.","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6963","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"jelgavas pārlielupes pamatskola","jelgavas pārlielupes pamatskola",1,"missing photos from group a and could not verify group b","0",1,"2023-11-01",56.39373,23.317749,"jelgava","zemgale","svēte","lielupe","16","na","1","na","1","possibly","yes","no","possibly","possibly","no","yes","yes","yes","no","no problems","na","1","na","1","60","1873","900","6","1 plastic bottle, 3 candy packages, 1 juice pack (cardboard), 1 plastic bag","1","na","1","60","2","1","no problems","1","na","1","3.03030303","3","3.03030303","distance measured in 1m, 1.5m and 1m, respectively","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6968","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","needed to edit the sampling location","autumn 2023",2023,"donaviņa","limbažu vidusskola",1,"no photos of group a and b findings, group c only one river flow measurement","0",1,"2023-11-09",57.509678,24.700106,"limbaži","vidzeme","donaviņa","daugava","8","na","1","na","1","yes","yes","no","no","no","no","yes","no","no","no","no problems","high water level","1","no start or end time reported","0","0","5","5","0","no floating waste","1","na","1","80","9","1","time was specified later via e-mail","1","na","1","0.959232614","na","na","only one measurement was made","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_7062","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"tukuma 3. pamatskola","tukuma 3. pamatskola",1,"groups a and b not carried out, group c returned a washed sampling net","0",1,"2023-11-03",56.5887,21.36978,"tukums","kurzeme","slocene","lielupe","18","wrong coordinates","0","na","0","na","na","na","na","na","na","na","na","na","na","na","na","1","na","1","60","12","10","0","nothing found","1","sampling net was returned empty with a note ""washed"", the only thing found inside was one fiber","0","60","1","0","sampling net was returned empty with a note ""washed""","1","na","1","0.256410256","0.263157895","0.253164557","na","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6964","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","location edited","autumn 2023",2023,"irlava-on-top!","irlavas pamatskola",1,"na","1",1,"2023-10-18",56.86972296,23.00085621,"irlava","kurzeme","abava","venta","18","na","1","na","1","possibly","possibly","no","no","no","no","no","no","no","no","some problems","cold weather, group c difficulties - to secure the microplastic net in place","1","na","1","45","12","2","0","tree leaves, plant pieces","1","na","1","60","25","9","na","1","na","1","0.465116279","0.555555556","0.512820513","na","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6969","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","location edited","autumn 2023",2023,"lit pirates","latgales industriālais tehnikums",1,"na","1",1,"2023-11-09",55.866256,26.515725,"daugavpils","latgale","daugava","daugava","15","na","1","na","1","yes","no","yes","no","no","no","yes","no","no","no","no problems","group a - did not draw a circle, one student tied the string and went on a circle, which made it easier and faster. group b - long grass, transporting the rubber boat to trash bin. group d - it was raining some of the time, making it difficult to take notes.","1","na","1","90","300","10","28","plastic bottle, glass bottle, metal bucket, rubber work glove, plastic packages (13 pcs.), shoe sole, cardboard, wet wipe, bottle cap (3 pcs.), fishing net, string, metal cans (2 pcs.), textile (belt).","1","na","1","60","0","0","nothing found in the net","1","calculated flow too high","0","40.81632653","16.66666667","14.59854015","unclear stream flow measurements","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_7081","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"8a","saldus vidusskola",1,"na","1",1,"2023-11-03",56.663294,22.519403,"kalnsētas park, saldus","kurzeme","ciecere","venta","19","na","1","na","1","no","possibly","possibly","no","no","no","no","yes","yes","no","no problems","group d - cooperation with other groups","1","na","1","59","7.3","7.3","na","tree leaves","1","na","1","60","3","0","na","1","na","1","0.666666667","1.10864745","0.821692687","na","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_7076","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"ozolzīles","ozolnieku vidusskola",1,"no photos of group a and b findings","0",1,"2023-11-29",56.64,23.67,"jelgava","zemgale","svēte","lielupe","16","na","1","na","1","no","no","yes","no","no","no","no","no","yes","no","some problems","group c - overgrown shores","1","no start or end time reported","0","na","4","0","0","the group did not find any floating waste. even if there had been floating waste, then the shores of the svete river at the place of monitoring were very overgrown with willows and it would not be possible to get to the floating waste","1","sampling time not recorded","0","na","3","0","school had examined the net beforehand","1","no data","0","na","na","na","na","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_7075","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"baldones vidusskolas ekopadome","baldones vidusskola",1,"na","1",1,"2023-11-10",56.741313,24.367395,"baldone","vidzeme","ķekaviņa","daugava","26","na","1","na","1","yes","yes","no","no","no","no","no","no","no","no","some problems","group a - problems with calculations","1","no data","0","na","na","na","na","na","1","no data","0","na","10","5","na","1","no data","0","na","na","na","na","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6975","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","location edited","autumn 2023",2023,"biznesa pirāti","valmieras viestura vidusskola",1,"na","1",1,"2023-10-10",57.538224,25.430627,"valmiera","vidzeme","rātsupīte","gauja","28","na","1","na","1","yes","yes","possibly","no","no","no","no","no","yes","no","some problems","group a and c - steep shore, group b - uneven ground, group d - to find time to come together and discuss information","1","na","1","50","2.5","1.5","0","na","1","na","1","60","7","0","na","1","na","1","0.4","0.408163265","0.377358491","strong wind, branches got stuck at sides of the stream, could not measure speed of the current, the net was too deep from the beginning and stood at an angle, it was difficult to measure width of the stream, branches prevented water from flowing through the net.","na","na","na","na"
"latvia_verified_data_plasticpirates_autumn2023.xlsx","lv_6956","latvia","latvian institute of aquatic ecology (liae)","valentina burdukovska","valentina.burdukovska@lhei.lv","na","autumn 2023",2023,"daugmales pamatskola, 8.klase","daugmales pamatskola",1,"na","1",1,"2023-11-09",56.83143,24.40199,"daugmale","vidzeme","daugava","daugava","10","na","1","na","1","yes","yes","no","no","no","no","possibly","no","no","no","no problems","group a - to mark a circle, because the stones were along the shore and it was necessary to find another way to do it.","1","na","1","60","883","20","0","na","1","na","1","60","0","0","na","1","na","1","0.08","0.084","0.103626943","current was slow by the coast","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6350","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"švenčionių r. pabradės ""ryto"" gimnazija, iii-iv klasių mokiniai","švenčionių r. pabradės ""ryto"" gimnazija",1,"na","1",1,"2022-10-12",54.98013,25.76683,"pabradė","lithuania","žeimena","nemuno usr","12","na","1","na","1","possibly","yes","no","no","no","no","no","no","no","no","no problems","na","1","na","1","60","70","35","0",NA,"1","na","1","60","0","0","na","1","na","1","0.8","0.769230769","0.740740741","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6315","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"birštono gimnazijos 9 kl. mokiniai","birštono gimnazija",1,"na","1",1,"2022-10-18",54.6350102,23.9516632,"prienų miesto centrinė dalis","lithuania","nemunas","nemuno usr","18","na","1","na","1","yes","yes","possibly","no","no","possibly","yes","no","yes","no","no problems","na","1","na","1","30","175","30","0",NA,"1","na","1","60","0","0","na","1","na","1","0.501882058","0.543330617","0.618620476","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6279","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"vilniaus r. pagirių gimnazija iigb","vilniaus r. pagirių gimnazija",1,"na","1",1,"2022-10-21",54.6333917,25.1232675,"vilnius, kazbėjai","lithuania","vokė","nemuno usr","14","na","1","na","1","yes","yes","yes","no","no","no","possibly","no","no","no","no problems","na","1","na","1","60","11.5","11.5","0",NA,"1","na","1","60","1","0","na","1","na","1","0.465441005","0.445732115","0.528960592","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6400","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"šiaurės licėjus, vilnius","šiaurės licėjus, vilniuje",1,"na","1",1,"2022-11-10",54.6915421,25.2428611,"vingio parko tiltas, žvėrynas","lithuania","neris","nemuno usr","8","na","1","na","1","no","yes","no","no","no","no","yes","no","no","no","no problems","na","0","na","na","na","85",NA,"na","na","1","na","1","103","0","0","na","1","only measured the time of one stick, not three","0","0.78125","na","na","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6522","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"jmb ""giliukai""","liudvinavo kazio borutos gimnazijai",1,"na","1",1,"2022-10-21",54.52625,23.33977,"narto sen, marijampolė, marių parkas","lithuania","šešupė","nemuno usr","14","na","1","na","1","no","yes","no","no","no","no","yes","no","yes","no","no problems","na","0","na","na","na",NA,NA,"na","na","1","na","1","60","0","0","na","1","na","1","2.358490566","0.033","4.132231405","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6330","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"tauragės ,,šaltinio'' progimnazija","tauragės „šaltinio“ progimnazija",1,"na","1",1,"2022-10-24",55.251274,22.280688,"tauragė/miesto pliažas","lithuania","jūra","nemuno usr","22","na","1","na","1","yes","yes","possibly","no","no","no","no","no","no","no","some problems","na","1","na","1","30","14","14","0",NA,"1","na","1","30","0","0","na","1","na","1","0.555709919","0.523971706","0.421674046","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6278","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"alytaus r. miroslavo gimnazija","alytaus r. miroslavo gimnazija",1,"na","1",1,"2022-10-24",54.34088,23.91423,"bendrių k. alytaus r.","lithuania","vingutė","nemuno usr","9","na","1","na","1","no","no","possibly","no","no","no","no","no","no","no","no problems","na","1","na","1","30","1.65","0","0",NA,"1","na","1","60","0","0","na","1","na","1","0.25","0.3125","0.277777778","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6357","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"anykščių antano vienuolio progimnazija","anykščių antano vienuolio progimnazija",1,"na","1",1,"2022-10-21",55.52951,25.11524,"anykščiai","lithuania","anykšta","nemuno usr","8","na","1","na","1","possibly","possibly","no","no","no","no","yes","no","no","no","no problems","na","1","na","1","60","5.4","4","0",NA,"1","na","1","60","0","0","na","1","na","1","0.229885057","0.21978022","0.196078431","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6342","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"pasvalio petro vileišio gimnazija","pasvalio petro vileišio gimnazija",1,"na","1",1,"2022-10-21",56.0644,24.40833,"lėvens pakrantė","lithuania","lėvuo","lielupės usr","6","na","1","na","1","yes","yes","no","no","no","no","possibly","no","no","no","some problems","na","0","na","na","na",NA,NA,"na","na","0","na","na","na","na","na","na","0","na","na","na","na","na","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6291","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"veliuoniškiai","jurbarko r. veliuonos antano ir jono juškų gimnazija",1,"na","1",1,"2022-10-18",55.07748,23.26822,"veliuona","lithuania","nemunas","nemuno usr","21","na","1","na","1","possibly","possibly","no","no","no","no","possibly","no","no","no","no problems","na","1","na","1","30","230","15","0",NA,"1","na","1","30","0","0","na","1","na","1","1.25","0.833333333","1","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6364","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"""gamtukai"", alytaus ""sakalėlio"" pradinė mokykla","alytaus ""sakalėlio"" pradinė mokykla",1,"na","1",1,"2022-10-13",54.394148,24.022294,"prieplauka, jos kordinatės: 54.3992233,24.0517484,16.1z","lithuania","nemunas ir alytupio upelis","nemuno usr","22","na","1","na","1","yes","yes","possibly","no","no","no","yes","no","no","no","no problems","na","1","na","1","30","129","129","1",NA,"1","na","1","60","0","0","na","1","na","1","0.390396252","0.305157156","0.135400447","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6362","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"išgelbėsim žemę","kulautuvos pagrindinė mokykla",1,"na","1",1,"2022-11-08",54.94097,23.62992,"kulautuva","lithuania","nemunas","nemuno usr","10","na","1","na","1","yes","yes","possibly","no","no","yes","yes","no","no","no","a lot of problems","na","1","na","1","60","100","3","0",NA,"1","na","1","60","0","0","na","1","na","1","0.363636364","0.384615385","0.333333333","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6352","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"gamtos laboratorija","šiaulių jaunųjų gamtininkų centras",1,"na","1",1,"2022-10-13",55.77453,23.12539,"dengtilcio stovyklaviete","lithuania","dubysa","nemuno usr","15","na","1","na","1","no","yes","no","no","no","no","possibly","no","no","no","no problems","na","1","na","1","30","5","20","0",NA,"1","na","1","67","0","0","na","1","na","1","0.5","0.377358491","0.487804878","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6272","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"vilniaus radvilų gimnazija","vilniaus radvilų gimnazija",1,"na","1",1,"2022-10-20",54.730505,25.298268,"vilniaus valakampių pirmasis paplūdimys","lithuania","neris","nemuno usr","6","na","1","na","1","no","no","no","no","no","no","no","no","no","no","no problems","na","1","na","1","45","45","37","5",NA,"1","na","1","45","0","0","na","1","na","1","0.471031559","0.582072177","0.333889816","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6281","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"lmgg","lazdijų motiejaus gustaičio gimnazija",1,"na","1",1,"2022-10-17",54.2348374,23.5113025,"lazdijai","lithuania","lazdija (raišupis)","nemuno usr","21","na","1","na","1","no","no","no","no","no","no","no","no","no","no","no problems","this team will prepare a report after a re-examination in spring. the data will then be compared.","1","na","1","60","2.05","2.05","0",NA,"1","na","1","60","0","0","na","1","na","1","0.154639175","0.15625","0.15","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6311","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"panevėžio gamtos mokykla","panevėžio gamtos mokykla",1,"na","1",1,"2022-10-24",55.738885,24.324501,"panevėžio kultūros ir poilsio parkas","lithuania","nevėžis","nemuno usr","16","na","1","na","1","possibly","yes","no","possibly","no","no","possibly","no","no","no","some problems","na","1","na","1","30","32","32","13",NA,"1","na","1","60","0","0","na","1","na","1","0.071","0.043","0.048","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6301","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"klaipėdos ""versmės"" progimnazija","klaipėdos ""versmės"" progimnazija",1,"na","1",1,"2022-10-23",55.63974,21.30801,"ketvergiai, klaipėdos raj.","lithuania","minija","nemuno usr","14","na","1","na","1","yes","possibly","no","possibly","possibly","no","yes","yes","no","no","no problems","na","1","na","1","60","17","15","0",NA,"1","na","1","60","0","0","na","1","na","1","0.240963855","0.206185567","0.222222222","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6274","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"samulevičiaus progimnazija","r.samulevičiaus progimnazija",1,"na","1",1,"2022-10-20",55.069886,24.283217,"jonava/neris","lithuania","neris","nemuno usr","20","na","1","na","1","yes","possibly","yes","no","no","no","possibly","no","yes","no","no problems","na","1","na","1","30","129","20","1",NA,"1","na","1","60","0","0","na","1","na","1","0.8","0.769230769","0.784313725","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6266","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"jaunieji gamtos tyrinėtojai","vilkaviškio vaikų ir jaunimo centras",1,"na","1",1,"2022-10-17",54.649081,23.032788,"vytauto g.26","lithuania","šeimena","nemuno usr","25","na","1","na","1","yes","possibly","yes","no","no","no","no","no","no","no","no problems","na","1","na","1","30","5.8","5.15","0",NA,"1","na","1","60","1","0","na","1","na","1","0.307692308","0.322580645","0.281690141","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6271","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"vilniaus pavilnio progimnazijos šeštokai","vilniaus pavilnio progimnazija",1,"na","1",1,"2022-10-24",54.682641,25.354525,"m9m3+3r2 vilnius","lithuania","vilnelė","nemuno usr","21","na","1","na","1","no","no","no","no","no","no","no","no","no","no","no problems","na","1","na","1","64","21","1","0",NA,"1","na","1","64","0","0","na","1","na","1","10","10","10","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6302","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"upės bičiuliai","visagino ""verdenės"" gimnazija",1,"na","1",1,"2022-10-20",55.628329,26.074577,"zarasų rajonas, bikėnų kaimas, bikėnų poilsiavietė","lithuania","šventoji","nemuno usr","25","na","1","na","1","no","yes","no","no","no","no","yes","yes","no","no","no problems","na","1","na","1","60","20","20","0",NA,"1","na","1","60","0","0","na","1","na","1","0.281690141","0.350877193","0.425531915","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6378","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"marijampolės rimanto stankevičiaus progimnazija","marijampolės rimanto stankevičiaus progimnazija",1,"na","1",1,"2022-11-10",54.3319,23.2031,"senoji marijampolės užtvanka","lithuania","šešupė","nemuno usr","19","na","1","na","1","yes","yes","no","no","no","no","no","yes","no","no","no problems","na","1","na","1","30","46","5","0",NA,"1","na","1","60","0","0","na","1","na","1","0.744680851","1.029411765","0.795454545","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2022.xlsx","lt_6408","lithuania","lithuanian agency of non-formal education (linesa)","tomas pocius","tomas.pocius@linesa.lt","na","autumn 2022",2022,"matuizų pagrindinė mokykla","matuizų pagrindinė mokykla",1,"na","1",1,"2022-10-26",54.2720799,24.6759468,"matuizos","lithuania","duobupis","nemuno usr","11","na","0","na","na","na","na","na","na","na","na","na","na","na","na","na","na","1","na","1","60","5.8","5.8","0",NA,"1","na","1","60","0","na","na","1","na","1","0.4","0.344827586","0.37037037","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2023.xlsx","lt_6897","lithuania","lithuanian agency of non-formal education (linesa)","ieva šablevičiūtė-visockienė","ieva.sableviciute-visockiene@linesa.lt","na","autumn 2023",2023,"kudirkos piratai","šiaulių vinco kudirkos progimnazija",1,"na","1",1,"2023-10-19",56.014028,23.4139751,"domantai","šiaulių r.","kulpė","lielupė","7","na","0","na","na","na","na","na","na","na","na","na","yes","yes","na","some problems","there was no safe access to the river, so we did not measure the velocity of the river","1","na","na","60","8.2","8.2","0","na","0","microplastic was not analysed at school","na","60","na","na","all microplastic nets will be analysed in scientific institution by october 2024","0","na","na","na","na","na","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2023.xlsx","lt_6899","lithuania","lithuanian agency of non-formal education (linesa)","ieva šablevičiūtė-visockienė","ieva.sableviciute-visockiene@linesa.lt","na","autumn 2023",2023,"radviliškio vinco kudirkos progimnazija","radviliškio vinco kudirkos progimnazija",1,"na","1",1,"2023-10-22",55.681829,23.392902,"šiaulėnai","radviliškio r.","šušvė","nemunas","15","na","1","na","1","yes","possibly","no","no","possibly","no","no","no","no","no","no problems","na","1","na","1","60","7.7","7.7","0","na","0","microplastic was not analysed at school","na","60","na","na","all microplastic nets will be analysed in scientific institution by october 2024","1","na","1","0.222222222","0.2","0.206896552","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2023.xlsx","lt_6902","lithuania","lithuanian agency of non-formal education (linesa)","ieva šablevičiūtė-visockienė","ieva.sableviciute-visockiene@linesa.lt","na","autumn 2023",2023,"iešotojai","šalčininkų r. butrimonių anos krepštul gimnazija",1,"na","1",1,"2023-10-16",54.271819,25.114218,"stavidoniai","šalčininkų r.","šalčia","nemunas","10","na","1","na","1","possibly","possibly","no","no","no","no","no","no","no","yes","no problems","na","0","na","na","na","na","na","na","na","0","microplastic was not analysed at school","na","na","na","na","na","0","na","na","na","na","na","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2023.xlsx","lt_6905","lithuania","lithuanian agency of non-formal education (linesa)","ieva šablevičiūtė-visockienė","ieva.sableviciute-visockiene@linesa.lt","na","autumn 2023",2023,"šiukšlių naikintojai","kvėdarnos kazimiero jauniaus gimnazija",1,"na","1",1,"2023-10-17",55.5380833,21.9962778,"kvėdarna","šilalės r.","jūra","nemunas","16","na","1","na","1","possibly","yes","no","no","no","no","possibly","yes","no","no","some problems","tall grass, circle lines were visible, grass had to be trampled, strong wind, flooded, fast river","1","na","1","30","37","37","1","na","0","microplastic was not analysed at school","na","60","na","na","all microplastic nets will be analysed in scientific institution by october 2024","1","na","1","1.329787234","1.785714286","1.210653753","na","na","na","na","na"
"lithuania_verified_data_plasticpirates_autumn2023.xlsx","lt_6906","lithuania","lithuanian agency of non-formal education (linesa)","ieva šablevičiūtė-visockienė","ieva.sableviciute-visockiene@linesa.lt","na","autumn 2023",2023,"vandžiogala","vandžiogalos gimnazija",1,"na","1",1,"2023-10-24",55.087366,23.896231,"vigiai","kauno r.","gynia","nemunas","6","na","1","na","1","yes","possibly","possibly","no","possibly","no","yes","yes","na","na","some problems","grasses and shrubs on shore, muddy shore, slow water flow","1","na","1","60","11.9","11.9","0","na","0","microplastic was not analysed at school","na","na","na","na","na","1","na","1","0.082","0.077","0.08","na","na","na","na","na"
